step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
378,CASH_OUT,232307.59,C329466215,522.0,0.0,C1857556236,363786.29,596093.88,0,0
229,CASH_IN,185524.29,C1490807941,949572.28,1135096.57,C212723152,603185.66,417661.37,0,0
189,CASH_IN,109777.4,C89284096,280541.71,390319.11,C1763735156,282791.27,173013.87,0,0
13,CASH_IN,332139.27,C402921243,1410963.07,1743102.34,C1993178637,1002439.22,670299.95,0,0
282,CASH_OUT,144365.93,C213180553,0.0,0.0,C1456583113,513577.48,657943.41,0,0
687,CASH_OUT,104160.3,C1806711567,9124.0,0.0,C2088484771,110335.27,214495.56,0,0
469,PAYMENT,21711.67,C405501133,21316.0,0.0,M163082731,0.0,0.0,0,0
300,PAYMENT,5078.28,C212844647,0.0,0.0,M108260432,0.0,0.0,0,0
359,CASH_OUT,67830.59,C2029026189,22817.0,0.0,C1955364356,293547.76,361378.35,0,0
325,CASH_IN,188485.28,C1100855357,1190006.65,1378491.93,C1536160657,1553416.99,1364931.72,0,0
139,PAYMENT,2729.87,C635630643,342450.25,339720.38,M1784760445,0.0,0.0,0,0
520,CASH_OUT,85671.43,C1122042414,2322.0,0.0,C1939119957,842369.99,928041.42,0,0
42,CASH_OUT,55947.28,C277166307,37058.0,0.0,C380259496,937215.26,993162.54,0,0
160,PAYMENT,23960.28,C725360396,31474.0,7513.72,M1145208715,0.0,0.0,0,0
353,CASH_OUT,46192.64,C211308972,239661.27,193468.63,C1150955123,1173599.24,1219791.88,0,0
17,CASH_IN,208234.41,C334555844,2310971.11,2519205.52,C1558687551,1240189.75,1031955.34,0,0
331,PAYMENT,4669.15,C402001711,0.0,0.0,M1588664009,0.0,0.0,0,0
46,PAYMENT,6239.11,C1942669971,10367.0,4127.89,M740508443,0.0,0.0,0,0
322,PAYMENT,9129.05,C1731959119,1897.0,0.0,M169406975,0.0,0.0,0,0
204,TRANSFER,575584.02,C2022169406,0.0,0.0,C533352405,1849274.89,2424858.91,0,0
160,CASH_IN,27745.8,C1983043574,0.0,27745.8,C1296587392,1412847.22,1385101.42,0,0
547,PAYMENT,4976.84,C830662066,43275.0,38298.16,M1576426585,0.0,0.0,0,0
355,CASH_IN,180121.75,C1526036341,10846934.2,11027055.96,C1828266094,690852.82,510731.07,0,0
321,CASH_IN,64189.68,C2027242396,350066.01,414255.69,C1557950744,131997.83,67808.15,0,0
37,PAYMENT,11843.79,C906201083,3356.16,0.0,M1526472302,0.0,0.0,0,0
213,CASH_OUT,208816.57,C2062345959,345851.0,137034.43,C549582084,6014558.4,6223374.97,0,0
684,TRANSFER,757003.25,C1785515045,0.0,0.0,C459176790,1841055.61,2598058.86,0,0
396,CASH_OUT,37401.74,C1674349960,5938.0,0.0,C444240083,0.0,37401.74,0,0
226,TRANSFER,113077.74,C1507661677,0.0,0.0,C1106357984,5401465.88,5514543.61,0,0
159,PAYMENT,11571.5,C1623424484,192.0,0.0,M797908128,0.0,0.0,0,0
528,CASH_IN,105056.13,C1654109524,4750865.51,4855921.64,C946960864,344857.74,239801.61,0,0
16,PAYMENT,16024.55,C596208007,1133792.79,1117768.23,M740685718,0.0,0.0,0,0
41,CASH_OUT,82648.84,C242571983,9304.0,0.0,C66893623,1049935.72,1132584.56,0,0
164,CASH_IN,121347.25,C1026204439,2502571.92,2623919.17,C1954809571,367704.96,246357.7,0,0
205,CASH_OUT,53715.3,C849708108,839580.0,785864.7,C602875728,0.0,53715.3,0,0
177,PAYMENT,10774.92,C57221965,0.0,0.0,M1483553233,0.0,0.0,0,0
400,PAYMENT,15956.09,C10145110,0.0,0.0,M1816965666,0.0,0.0,0,0
687,CASH_IN,45424.93,C227968052,227803.46,273228.39,C39841232,124634.97,79210.04,0,0
41,CASH_OUT,171478.28,C510504239,5033.0,0.0,C565026691,0.0,171478.28,0,0
396,PAYMENT,32842.4,C1063242377,13408.0,0.0,M1904499407,0.0,0.0,0,0
187,CASH_OUT,386344.35,C1163949120,0.0,0.0,C1553613315,1406578.29,2205942.21,0,0
14,CASH_IN,567758.63,C1190517814,359852.0,927610.63,C1838303932,2216024.1,1961562.25,0,0
695,PAYMENT,4211.4,C856415290,52079.0,47867.6,M1298364457,0.0,0.0,0,0
231,CASH_IN,353156.28,C581723786,7077.0,360233.28,C1418408266,0.0,0.0,0,0
178,CASH_IN,118965.67,C143176100,6873454.07,6992419.73,C427118328,2767073.36,2648107.69,0,0
255,CASH_OUT,340265.09,C117720144,0.0,0.0,C1338742586,860510.23,1200775.32,0,0
209,PAYMENT,3383.92,C1068839414,0.0,0.0,M771104823,0.0,0.0,0,0
393,PAYMENT,29154.33,C1351031119,0.0,0.0,M368258584,0.0,0.0,0,0
280,PAYMENT,12008.51,C1850687555,166.0,0.0,M748865403,0.0,0.0,0,0
380,PAYMENT,7934.91,C2090258672,0.0,0.0,M1242506975,0.0,0.0,0,0
277,PAYMENT,17375.85,C1851659694,67277.0,49901.15,M1542246344,0.0,0.0,0,0
18,TRANSFER,519632.95,C142930196,0.0,0.0,C1305075214,3783884.41,4323808.98,0,0
376,CASH_IN,298642.78,C1258109149,5043178.78,5341821.57,C1984490796,3368288.4,3069645.62,0,0
162,CASH_OUT,323798.34,C605224367,0.0,0.0,C399039406,481053.41,804851.75,0,0
404,CASH_IN,97298.83,C868567528,4745427.25,4842726.08,C579514079,5257250.55,5159951.72,0,0
163,PAYMENT,4458.17,C1627020341,121122.3,116664.13,M1839131970,0.0,0.0,0,0
347,PAYMENT,15647.26,C1505636089,10305.0,0.0,M293299152,0.0,0.0,0,0
158,PAYMENT,18974.77,C1935314881,20404.01,1429.24,M690022974,0.0,0.0,0,0
353,CASH_OUT,235528.27,C1747290409,113630.8,0.0,C1966446911,1235501.86,1471030.14,0,0
11,TRANSFER,960624.14,C1601645727,103026.0,0.0,C1573001902,0.0,514940.66,0,0
96,PAYMENT,13642.4,C1475341397,5545.01,0.0,M920166217,0.0,0.0,0,0
404,PAYMENT,22061.96,C1776586990,31500.55,9438.59,M246530801,0.0,0.0,0,0
394,PAYMENT,65137.59,C1931160574,198.0,0.0,M316725223,0.0,0.0,0,0
323,TRANSFER,1202490.8,C2139674641,105831.0,0.0,C428305610,212157.34,1414648.14,0,0
238,PAYMENT,11726.6,C1137547226,20163.81,8437.22,M867392668,0.0,0.0,0,0
201,PAYMENT,278.93,C937162751,32202.0,31923.07,M57134697,0.0,0.0,0,0
346,PAYMENT,33530.01,C438250355,54130.0,20599.99,M697638345,0.0,0.0,0,0
256,PAYMENT,21302.53,C138021255,274.0,0.0,M2059124155,0.0,0.0,0,0
17,CASH_OUT,43751.91,C890108372,29663.0,0.0,C1542598611,3518174.11,3561926.02,0,0
398,CASH_OUT,310206.94,C2108314682,362.0,0.0,C502449581,0.0,310206.94,0,0
212,PAYMENT,5682.49,C176259357,0.0,0.0,M1456106016,0.0,0.0,0,0
396,CASH_OUT,266654.39,C333927151,137783.26,0.0,C1701704349,277758.03,544412.42,0,0
156,CASH_IN,14121.57,C2064134429,2310401.92,2324523.5,C1153616681,79824.28,65702.71,0,0
286,PAYMENT,2555.77,C1699745040,16682.0,14126.23,M1890286199,0.0,0.0,0,0
142,DEBIT,40450.95,C31693327,98112.21,57661.26,C275023312,1283719.25,1324170.2,0,0
408,CASH_OUT,89940.93,C1645228714,0.0,0.0,C1161693059,1366726.21,1456667.14,0,0
20,CASH_IN,12547.43,C1942699720,7163861.57,7176409.01,C264510570,91343.69,78796.26,0,0
428,CASH_IN,143147.63,C1156710559,51149.0,194296.63,C1945569953,58736.41,0.0,0,0
182,CASH_OUT,344473.42,C127306994,82296.0,0.0,C929597679,2639500.83,2983974.25,0,0
206,CASH_OUT,454133.09,C1868237850,82871.0,0.0,C177754993,0.0,454133.09,0,0
306,TRANSFER,883939.57,C1890750753,0.0,0.0,C1173337262,2955663.83,3839603.4,0,0
134,CASH_OUT,424277.18,C19954842,472815.0,48537.82,C931974267,558295.06,982572.24,0,0
397,CASH_OUT,12814.36,C1126152425,251446.92,238632.57,C379135885,3998096.03,4010910.38,0,0
165,PAYMENT,309.85,C431176892,3322.0,3012.15,M1106720864,0.0,0.0,0,0
216,PAYMENT,3582.75,C1174134144,41026.0,37443.25,M64959955,0.0,0.0,0,0
610,CASH_OUT,110168.22,C581515329,135211.93,25043.71,C410404640,2482232.39,2592400.61,0,0
236,CASH_IN,233645.92,C225672930,492560.0,726205.92,C600120245,499979.06,266333.14,0,0
330,CASH_OUT,105000.92,C1007706248,0.0,0.0,C1974816409,923842.37,1028843.29,0,0
155,CASH_IN,125177.74,C1453702412,17170514.52,17295692.27,C101951171,1624750.14,1499572.39,0,0
283,TRANSFER,77815.51,C200473329,133869.34,56053.83,C1977177391,2512183.38,2589998.89,0,0
348,CASH_OUT,191186.93,C771832534,0.0,0.0,C417322717,305634.6,496821.52,0,0
157,CASH_OUT,205283.88,C860989725,0.0,0.0,C1218020945,2290969.69,2496253.58,0,0
226,CASH_OUT,52281.49,C935816523,256045.0,203763.51,C2029377261,12625896.77,12678178.26,0,0
12,CASH_OUT,196183.88,C1970330118,4936.0,0.0,C2031700764,0.0,196183.88,0,0
335,CASH_IN,364213.09,C240413418,4539.24,368752.32,C308446277,1234149.4,869936.31,0,0
329,CASH_IN,419103.17,C1003529361,7564.0,426667.17,C580194944,4818202.41,4399099.24,0,0
230,PAYMENT,8411.4,C195413737,29836.0,21424.6,M239904766,0.0,0.0,0,0
208,CASH_OUT,404079.57,C346670348,842.0,0.0,C1803748391,2174581.4,2578660.98,0,0
595,PAYMENT,17321.24,C2066404531,0.0,0.0,M1118708538,0.0,0.0,0,0
34,CASH_OUT,1911.29,C1541578015,0.0,0.0,C2071064264,88233.57,90144.86,0,0
180,CASH_OUT,263304.62,C425400034,0.0,0.0,C666594971,1300269.14,1563573.76,0,0
159,CASH_IN,229458.35,C1685660407,9742311.65,9971770.0,C613420241,502883.08,273424.73,0,0
45,PAYMENT,16507.01,C1045434970,0.0,0.0,M1373542324,0.0,0.0,0,0
681,TRANSFER,835403.84,C2068726974,33983.0,0.0,C626492331,447.33,835851.17,0,0
185,TRANSFER,977763.76,C1415757678,0.0,0.0,C974913645,2847364.89,3825128.66,0,0
139,CASH_IN,152106.71,C425518848,296244.26,448350.98,C1175539896,4724892.33,4572785.61,0,0
274,CASH_OUT,81040.0,C278520210,344314.0,263274.0,C42898023,8746611.53,8827651.52,0,0
352,CASH_IN,25140.14,C1917890526,99290.0,124430.14,C603359590,138718.32,113578.18,0,0
15,CASH_OUT,309188.01,C1416574744,148934.0,0.0,C1021863543,0.0,309188.01,0,0
204,CASH_IN,56461.5,C1029887790,91674.5,148135.99,C942119559,546698.46,490236.96,0,0
300,TRANSFER,1285408.11,C1036699119,73716.0,0.0,C1340088557,308902.19,1594310.3,0,0
153,CASH_OUT,218894.88,C786508484,22175.0,0.0,C582373083,107467.21,326362.09,0,0
229,TRANSFER,49479.28,C560067152,0.0,0.0,C217880944,229050.06,278529.34,0,0
138,CASH_IN,31188.79,C1864261245,7731304.45,7762493.24,C858575595,65217.66,34028.87,0,0
345,PAYMENT,39102.98,C442149214,10874.0,0.0,M412727437,0.0,0.0,0,0
156,CASH_OUT,172869.0,C2074417496,0.0,0.0,C1789417919,260153.66,433022.66,0,0
17,CASH_OUT,138696.88,C2051478651,129966.06,0.0,C108169368,440086.58,671846.42,0,0
659,CASH_IN,30498.89,C2052002122,4442867.46,4473366.35,C282836353,1119455.4,1088956.52,0,0
306,TRANSFER,12702544.81,C1157071391,0.0,0.0,C632774668,42840980.47,55543525.29,0,0
34,CASH_OUT,38436.63,C270420195,12328.0,0.0,C24787722,0.0,38436.63,0,0
330,PAYMENT,3557.14,C448408511,294986.17,291429.03,M432744552,0.0,0.0,0,0
157,CASH_OUT,587793.86,C1278502598,26425.0,0.0,C1862910609,0.0,587793.86,0,0
140,CASH_OUT,138678.18,C720009872,672929.0,534250.82,C307076894,0.0,138678.18,0,0
207,TRANSFER,208041.0,C1993964610,0.0,0.0,C4124669,6071279.06,6279320.06,0,0
300,CASH_IN,18159.09,C2047452453,505879.52,524038.61,C1806249565,1251929.58,1233770.49,0,0
42,CASH_OUT,176324.95,C1722790973,121209.0,0.0,C1349137773,55397.83,231722.78,0,0
11,TRANSFER,828737.02,C1313668965,0.0,0.0,C371046455,2329608.35,3290568.18,0,0
374,PAYMENT,1581.94,C2069817414,0.0,0.0,M180363576,0.0,0.0,0,0
9,CASH_IN,77312.78,C859826814,7510733.39,7588046.17,C1225979740,154034.94,1650404.83,0,0
138,CASH_OUT,417971.74,C303296868,0.0,0.0,C2042681576,521321.69,939293.43,0,0
260,CASH_OUT,65232.43,C670576374,11979.0,0.0,C815146131,534236.55,599468.98,0,0
298,TRANSFER,193298.3,C353830481,0.0,0.0,C635736170,5191259.27,5384557.57,0,0
376,TRANSFER,509228.49,C167022153,0.0,0.0,C1595580854,3712442.14,4221670.63,0,0
332,PAYMENT,7305.49,C1276536041,0.0,0.0,M1419834807,0.0,0.0,0,0
201,PAYMENT,14672.6,C1960299739,0.0,0.0,M1615803834,0.0,0.0,0,0
371,PAYMENT,2196.78,C340112300,30008.0,27811.22,M1056438026,0.0,0.0,0,0
404,PAYMENT,35784.38,C1732954542,13801.02,0.0,M1051021257,0.0,0.0,0,0
251,CASH_IN,129009.86,C419976201,19577.0,148586.86,C1706593937,0.0,0.0,0,0
168,PAYMENT,6163.01,C1921535041,79723.0,73559.99,M1174398457,0.0,0.0,0,0
167,TRANSFER,387436.84,C704639884,0.0,0.0,C1983619730,940603.08,1328039.91,0,0
135,PAYMENT,1218.22,C1333518752,282322.45,281104.23,M1532896677,0.0,0.0,0,0
18,TRANSFER,253548.66,C1143994638,0.0,0.0,C2058564280,3978756.5,4232305.17,0,0
235,CASH_IN,69460.66,C415527299,12895970.64,12965431.29,C402850967,109848.31,40387.65,0,0
304,PAYMENT,3002.96,C843212855,32260.0,29257.04,M1242314569,0.0,0.0,0,0
40,CASH_OUT,161326.97,C1484420834,11852.0,0.0,C120081472,131693.72,293020.68,0,0
661,CASH_IN,101345.32,C461644907,5267859.19,5369204.51,C950334682,9696147.2,9594801.88,0,0
162,CASH_OUT,106708.89,C1739807901,0.0,0.0,C1773726208,1368732.43,1475441.33,0,0
355,CASH_OUT,218354.29,C146939635,116.0,0.0,C1782232588,0.0,218354.29,0,0
184,PAYMENT,7804.77,C1078055818,0.0,0.0,M1743460095,0.0,0.0,0,0
14,CASH_IN,191991.66,C456722668,11216893.68,11408885.35,C1114018004,353249.11,0.0,0,0
333,PAYMENT,25237.18,C1059914209,505027.0,479789.82,M1067195948,0.0,0.0,0,0
276,CASH_OUT,184750.42,C518398371,32158.0,0.0,C1960856237,0.0,184750.42,0,0
17,CASH_IN,44200.01,C842802523,51897.0,96097.01,C167092361,1517634.61,1795314.89,0,0
299,PAYMENT,10014.13,C2135413675,12024.0,2009.87,M1694420069,0.0,0.0,0,0
307,PAYMENT,23498.65,C593542321,0.0,0.0,M1293280178,0.0,0.0,0,0
397,TRANSFER,14939.1,C1874463227,0.0,0.0,C1011927637,6937560.83,6952499.94,0,0
397,CASH_OUT,551908.9,C156538139,0.0,0.0,C923383301,668497.6,1220406.51,0,0
40,CASH_OUT,232328.65,C1417461143,282347.0,50018.35,C340284091,4482809.4,4715138.05,0,0
236,CASH_IN,371317.09,C98790704,10179647.07,10550964.16,C1146669429,2327818.14,1956501.05,0,0
300,CASH_IN,118726.28,C1177845818,2140509.0,2259235.28,C1061190664,547274.96,428548.67,0,0
41,CASH_OUT,229177.62,C1015078295,0.0,0.0,C1028458368,3624059.75,3853237.36,0,0
284,CASH_OUT,112356.37,C130479528,1573.0,0.0,C1128440137,0.0,112356.37,0,0
42,PAYMENT,1523.03,C1649114289,0.0,0.0,M1976533973,0.0,0.0,0,0
203,CASH_IN,154123.2,C340208449,711762.03,865885.24,C201886609,498688.89,523323.19,0,0
335,TRANSFER,121912.86,C15414380,0.0,0.0,C1950627109,193439.15,315352.0,0,0
156,CASH_OUT,263087.19,C1853775533,271492.66,8405.47,C1875583711,3350115.15,3613202.34,0,0
208,CASH_IN,82244.02,C2146723241,146381.1,228625.12,C117802053,132555.99,50311.97,0,0
250,CASH_IN,140198.09,C920065237,2551911.43,2692109.52,C1323501341,12730669.03,12590470.94,0,0
571,CASH_IN,203533.47,C209906826,2465550.67,2669084.13,C1289397568,1665923.54,1462390.07,0,0
252,CASH_OUT,251056.29,C1793331682,0.0,0.0,C1311895430,2278028.62,2529084.91,0,0
490,TRANSFER,20827.9,C2081721760,0.0,0.0,C1844707863,79394.2,100222.1,0,0
178,CASH_OUT,91352.61,C1344890821,0.0,0.0,C120376076,2188454.5,2279807.11,0,0
33,CASH_IN,152117.32,C1907697943,9443439.96,9595557.28,C932453228,692399.05,540281.74,0,0
329,TRANSFER,280918.88,C196168945,307.0,0.0,C1697989620,0.0,280918.88,0,0
286,PAYMENT,21475.91,C868674234,0.0,0.0,M1217345495,0.0,0.0,0,0
350,CASH_OUT,16383.59,C259452899,52048.0,35664.41,C985648410,3093563.84,3109947.43,0,0
399,PAYMENT,7182.66,C180274808,477407.08,470224.41,M425443130,0.0,0.0,0,0
18,PAYMENT,12120.39,C1772883851,344768.0,332647.61,M1619272392,0.0,0.0,0,0
403,PAYMENT,6328.84,C511196435,14750.0,8421.16,M1892666151,0.0,0.0,0,0
276,PAYMENT,11651.12,C1896451033,84484.98,72833.86,M209370840,0.0,0.0,0,0
493,CASH_IN,196265.56,C818711203,20188.0,216453.56,C838535913,133660.36,0.0,0,0
403,CASH_IN,284420.28,C512204697,10707.0,295127.28,C1626902506,247323.16,0.0,0,0
19,CASH_OUT,139359.58,C1492235519,79656.0,0.0,C705925711,290541.84,429901.42,0,0
20,CASH_IN,233982.71,C1292785769,6682758.82,6916741.53,C1130838868,829330.33,910946.2,0,0
274,CASH_IN,171401.57,C26791525,227063.0,398464.57,C982720741,0.0,0.0,0,0
159,CASH_IN,105503.03,C1050614488,743873.84,849376.87,C490710471,2499224.2,2393721.17,0,0
405,CASH_OUT,281296.67,C53856589,0.0,0.0,C110353691,309467.63,590764.29,0,0
209,PAYMENT,1969.42,C1722395059,0.0,0.0,M1898211984,0.0,0.0,0,0
181,CASH_IN,83193.92,C211237737,8415286.24,8498480.16,C1393495922,906604.55,823410.62,0,0
283,CASH_IN,213449.02,C268089323,20696.0,234145.02,C990457366,0.0,0.0,0,0
284,PAYMENT,8339.48,C1204117332,0.0,0.0,M1589606698,0.0,0.0,0,0
139,TRANSFER,1450293.78,C609707227,21806.0,0.0,C1020613921,6379869.11,9243541.93,0,0
298,PAYMENT,27103.6,C342001221,10373.0,0.0,M2028039753,0.0,0.0,0,0
280,TRANSFER,338380.28,C295226969,18808.0,0.0,C807571604,84804.54,423184.82,0,0
492,CASH_IN,297950.78,C1593427005,190800.0,488750.78,C333031597,0.0,0.0,0,0
355,CASH_OUT,261785.76,C1282911531,53.0,0.0,C882933705,2505718.38,2788520.76,0,0
180,CASH_OUT,104668.57,C1791931873,0.0,0.0,C556319746,1771047.19,1875715.76,0,0
14,CASH_OUT,73650.35,C2188062,0.0,0.0,C1845937695,4487244.99,4791765.03,0,0
119,CASH_IN,180623.72,C212181837,840121.19,1020744.91,C1482138744,509713.4,329089.68,0,0
328,CASH_OUT,271625.33,C1668992360,31461.0,0.0,C1883259367,363243.23,634868.56,0,0
332,TRANSFER,689831.91,C99489261,20300.0,0.0,C699320305,1306.07,691137.98,0,0
254,PAYMENT,7370.65,C786693917,0.0,0.0,M1232856878,0.0,0.0,0,0
44,PAYMENT,9224.54,C209028724,199374.0,190149.46,M1867586136,0.0,0.0,0,0
372,PAYMENT,2019.68,C2118342731,141985.75,139966.06,M1891319944,0.0,0.0,0,0
93,CASH_OUT,97092.68,C1509927891,0.0,0.0,C1383928877,932462.41,974464.47,0,0
183,CASH_OUT,328113.2,C1966431615,133702.63,0.0,C1436595340,3107987.2,3436100.4,0,0
18,CASH_OUT,127484.57,C514436269,146510.0,19025.43,C380297336,0.0,127484.57,0,0
255,PAYMENT,4233.71,C1284996745,5539.0,1305.29,M2109783057,0.0,0.0,0,0
187,CASH_OUT,39419.14,C509643736,0.0,0.0,C633869635,201744.52,241163.66,0,0
14,CASH_IN,332547.91,C1012420420,15959448.29,16291996.2,C1863303135,6652679.98,8102317.44,0,0
234,CASH_OUT,83262.17,C1129471118,21445.0,0.0,C502884833,0.0,83262.17,0,0
373,CASH_IN,709.91,C1130484364,4426845.82,4427555.74,C825826659,642623.21,641913.29,0,0
313,PAYMENT,77093.07,C559386197,83480.0,6386.93,M10070599,0.0,0.0,0,0
329,CASH_OUT,121424.94,C2136503337,70428.0,0.0,C379346407,4402293.75,4523718.69,0,0
301,CASH_OUT,202266.76,C1820342655,50034.0,0.0,C1509350987,753646.19,955912.95,0,0
354,CASH_OUT,34234.14,C1574354931,0.0,0.0,C403103329,3093162.48,3127396.62,0,0
217,PAYMENT,2314.67,C391176774,50334.0,48019.33,M466589968,0.0,0.0,0,0
283,CASH_OUT,40414.85,C1553548271,151.0,0.0,C163858169,237442.21,277857.06,0,0
212,PAYMENT,1732.35,C97622706,20418.0,18685.65,M353632985,0.0,0.0,0,0
46,PAYMENT,12430.17,C1970648040,0.0,0.0,M841814642,0.0,0.0,0,0
305,CASH_IN,285140.81,C677745881,5551067.17,5836207.99,C1732335154,3206993.23,2921852.42,0,0
129,CASH_OUT,163504.44,C83036725,0.0,0.0,C1831537770,2086616.49,2250120.94,0,0
256,CASH_OUT,24264.0,C1193131420,163.0,0.0,C1900177264,1289167.67,1313431.66,0,0
164,PAYMENT,6867.26,C368651996,0.0,0.0,M1094124536,0.0,0.0,0,0
305,CASH_OUT,24033.94,C104653948,72379.0,48345.06,C1113674560,481398.44,505432.38,0,0
259,CASH_OUT,7083.22,C362498004,24718.0,17634.78,C2022901528,0.0,7083.22,0,0
155,CASH_IN,389172.13,C1318521249,4136522.47,4525694.6,C136247473,621415.94,232243.8,0,0
256,CASH_OUT,184267.25,C1769385658,793.0,0.0,C1976651733,68441.45,252708.7,0,0
177,DEBIT,5499.75,C984214809,0.0,0.0,C1161661328,64411.22,69910.97,0,0
273,PAYMENT,4776.88,C1215439322,18446.73,13669.84,M814547700,0.0,0.0,0,0
352,CASH_OUT,125965.15,C1846997369,10282.0,0.0,C368973504,10404395.59,10534198.95,0,0
190,CASH_IN,17656.77,C904627252,10447936.9,10465593.66,C1817285052,50094.01,32437.24,0,0
242,PAYMENT,36995.53,C1496310070,0.0,0.0,M650465533,0.0,0.0,0,0
230,TRANSFER,982082.17,C489903750,0.0,0.0,C40601047,2250183.83,3232265.99,0,0
252,CASH_IN,428888.74,C1714336586,669556.76,1098445.5,C1346488097,799073.2,370184.46,0,0
329,PAYMENT,29128.96,C1311182801,12102.0,0.0,M991720875,0.0,0.0,0,0
394,CASH_OUT,149616.9,C1472662164,0.0,0.0,C1090948954,574867.9,518113.08,0,0
322,PAYMENT,10063.09,C542970932,40135.0,30071.91,M298244954,0.0,0.0,0,0
302,CASH_OUT,131507.05,C1152510251,70094.0,0.0,C119203833,0.0,131507.05,0,0
403,CASH_OUT,55028.72,C847692013,0.0,0.0,C1358587724,1837819.02,1892847.73,0,0
40,TRANSFER,336683.81,C1320773274,6079.0,0.0,C170574132,0.0,336683.81,0,0
325,CASH_IN,480173.45,C1674347469,246383.82,726557.26,C41169500,680346.56,200173.11,0,0
307,CASH_IN,169756.63,C749723212,5659700.12,5829456.76,C1233388928,1048574.57,878817.94,0,0
331,CASH_OUT,90665.66,C1478886248,11040.0,0.0,C232893897,470990.7,642535.32,0,0
33,PAYMENT,3388.77,C1891371916,0.0,0.0,M1556315231,0.0,0.0,0,0
380,PAYMENT,10030.14,C259026711,0.0,0.0,M705319237,0.0,0.0,0,0
681,PAYMENT,379.91,C1134181808,30539.0,30159.09,M429608533,0.0,0.0,0,0
185,CASH_OUT,89007.51,C1232445096,3029.0,0.0,C624220717,0.0,89007.51,0,0
163,CASH_OUT,432486.96,C1851690883,0.0,0.0,C1085495167,1366147.49,1798634.45,0,0
205,CASH_IN,8645.65,C904845574,1599812.71,1608458.36,C1497638812,1075305.67,1066660.02,0,0
354,CASH_IN,43425.69,C359158710,103869.0,147294.69,C1156557479,5224696.45,5181270.75,0,0
684,CASH_OUT,354049.13,C1184666958,21733.0,0.0,C1087601223,384566.44,738615.58,0,0
370,PAYMENT,6316.29,C1677570196,30445.0,24128.71,M1579338276,0.0,0.0,0,0
300,CASH_OUT,105620.67,C2122606296,0.0,0.0,C1258245037,10411188.15,10516808.81,0,0
39,TRANSFER,483256.53,C772539271,31380.0,0.0,C1755259651,493596.19,976852.73,0,0
401,CASH_OUT,13535.25,C761226466,21679.0,8143.75,C1719190191,1712489.58,1726024.83,0,0
277,PAYMENT,2152.78,C1739833457,196228.49,194075.71,M964701628,0.0,0.0,0,0
283,CASH_OUT,219586.68,C625263760,0.0,0.0,C935650295,1655455.09,1875041.77,0,0
183,PAYMENT,12095.47,C726009049,61579.61,49484.14,M1615403113,0.0,0.0,0,0
156,TRANSFER,999569.75,C1407051584,0.0,0.0,C1034030587,6860012.96,7859582.71,0,0
188,PAYMENT,7109.36,C1776418768,188986.95,181877.58,M1565801320,0.0,0.0,0,0
154,CASH_OUT,231771.06,C997407206,5550.0,0.0,C905309351,2476337.18,2708108.24,0,0
45,PAYMENT,6196.37,C1235423861,20304.0,14107.63,M2075906864,0.0,0.0,0,0
379,CASH_OUT,113126.72,C1913678350,0.0,0.0,C1285909490,736424.4,849551.12,0,0
182,PAYMENT,19327.22,C2126892146,0.0,0.0,M380501880,0.0,0.0,0,0
307,CASH_OUT,120743.63,C50349861,66755.0,0.0,C222954941,223853.47,344597.11,0,0
163,CASH_IN,180217.35,C1407878045,4938551.36,5118768.71,C889550826,266221.52,86004.17,0,0
379,CASH_IN,81848.31,C1237836157,29804.0,111652.31,C594873439,167179.57,85331.26,0,0
44,TRANSFER,408931.57,C139966599,0.0,0.0,C137823071,469854.29,878785.86,0,0
305,CASH_IN,125937.81,C158975896,358401.01,484338.82,C2067797866,2128856.3,2002918.49,0,0
130,PAYMENT,6159.58,C1397968629,0.0,0.0,M1766544566,0.0,0.0,0,0
43,CASH_OUT,24513.21,C376075406,0.0,0.0,C1545121117,2487347.67,2511860.89,0,0
278,CASH_OUT,176463.89,C1271298560,8034.0,0.0,C610068783,0.0,176463.89,0,0
283,CASH_OUT,287299.1,C784910671,0.0,0.0,C621345876,395951.25,683250.34,0,0
12,CASH_OUT,192566.49,C1654168558,149180.0,0.0,C2007221780,0.0,28353.15,0,0
323,CASH_OUT,22314.25,C2116091570,246.0,0.0,C1857484942,1426084.26,1448398.52,0,0
204,PAYMENT,9511.53,C2015505115,1154.0,0.0,M1878549632,0.0,0.0,0,0
406,CASH_OUT,42266.86,C2059072736,0.0,0.0,C661418927,387150.8,429417.66,0,0
356,CASH_IN,82124.13,C52426334,993.0,83117.13,C1137113221,16018.99,0.0,0,0
258,CASH_OUT,51400.69,C1663484770,1660.0,0.0,C233422862,3937647.36,3989048.06,0,0
257,CASH_OUT,213525.81,C1770603238,265.0,0.0,C350042036,128659.97,342185.78,0,0
405,PAYMENT,3536.42,C2081714221,11451.0,7914.58,M1419941887,0.0,0.0,0,0
258,CASH_IN,127263.37,C2135795225,8010599.21,8137862.57,C1995365654,1325096.16,1197832.79,0,0
402,CASH_OUT,53115.78,C396136328,41152.0,0.0,C587934236,0.0,53115.78,0,0
355,CASH_OUT,134740.22,C173560517,30912.0,0.0,C628859690,167698.21,302438.43,0,0
400,CASH_OUT,41145.14,C1005121636,0.0,0.0,C562921431,5245764.69,5286909.84,0,0
